circ_mv,close,float_share,free_share,index,level_0,pb,pe,pe_ttm,ps,ps_ttm,total_mv,total_share,trade_date,ts_code,turnover_rate,turnover_rate_f,volume_ratio
1056411.0808,21.37,49434.3042,38303.1288,585,,5.0295,71.5911,51.5893,8.6761,7.8509,1165392.5032,54534.0432,20160203,000566.SZ,2.2574,2.9135,0.59
1189389.3591,24.06,49434.3042,38303.1288,580,,5.6626,80.6029,58.0832,9.7683,8.8391,1312089.0794,54534.0432,20160217,000566.SZ,6.0552,7.8149,2.5
963089.6698,8.73,110319.5498,93236.5722,150,,2.414,134.6364,125.6344,6.3924,5.62,1166309.8975,133597.9264,20180725,000566.SZ,2.6925,3.1858,1.87
18144.0,2.4,7560.0,6048.0,3105,,4.45,31.781999999999996,94.7453,4.8052,10.2954,36288.0,15120.0,20060227,000567.SZ,1.3216,1.652,1.17
109658.2606,10.18,10771.9313,9840.421999999999,2705,,13.5776,71.3777,74.5163,10.3968,10.1788,153921.6,15120.0,20071026,000567.SZ,2.4994,2.736,1.09
77509.4559,6.99,11088.6203,10332.6203,2585,,8.1668,42.6004,42.6004,5.3931,5.3931,105688.8,15120.0,20080423,000567.SZ,0.8212,0.8813,1.27
50896.7672,4.59,11088.6203,10332.6203,2545,,5.2631,27.9736,26.9739,3.5414,3.609,69400.8,15120.0,20080624,000567.SZ,1.6381,1.7579,1.18
49344.3603,4.45,11088.6203,10332.6203,2540,,5.1026,27.1204,26.1512,3.4334,3.4989999999999997,67284.0,15120.0,20080701,000567.SZ,0.6318,0.6781,0.44
45227.6868,3.88,11656.6203,10332.6203,2505,,4.1975,23.6465,22.2218,2.9936,3.3806,58665.6,15120.0,20080819,000567.SZ,0.3572,0.40299999999999997,0.68
31822.5734,2.73,11656.6203,10332.6203,2460,,2.9416,16.6379,16.3316,2.1063,2.5303,41277.6,15120.0,20081030,000567.SZ,0.6065,0.6842,0.81
106402.45199999999,8.08,13168.6203,10357.0203,2080,,6.7379999999999995,86.0838,60.2762,19.3743,14.8419,122169.6,15120.0,20100527,000567.SZ,3.9322,4.9997,0.96
63604.6172,4.83,13168.6578,10435.5928,1690,,3.6332,28.1865,508.4058,8.6647,53.6084,73029.6,15120.0,20120106,000567.SZ,0.3957,0.4993,1.02
206896.5158,13.76,15036.083999999999,10065.2391,845,,9.9351,335.9802,147.314,141.2921,93.281,208051.2,15120.0,20150826,000567.SZ,8.7961,13.1401,1.81
213662.7536,14.21,15036.083999999999,10065.2391,825,,10.26,346.9679,152.1317,145.9128,96.3316,214855.2,15120.0,20150925,000567.SZ,3.1942,4.7717,0.98
332297.4564,22.1,15036.083999999999,10845.2703,435,,14.2007,1122.1937,172.7439,75.2108,39.8077,334152.0,15120.0,20170526,000567.SZ,1.2985,1.8003,0.63
1286171.9524,17.98,71533.479,40501.4241,2490,,8.4751,32.4147,19.8845,8.565,6.6973,2506842.5778,139423.9476,20081016,000568.SZ,0.5648,0.9976,0.72
173576.90300000002,9.9,17533.0205,15493.0227,2650,,2.3831,40.3083,14.7132,1.9718,1.8926,370507.0555,37424.9551,20080401,000570.SZ,0.9038,1.0228,1.29
138329.6142,7.89,17532.2705,15661.0227,2635,,2.0635,17.5642,17.8681,1.446,1.3538,295282.8957,37424.9551,20080423,000570.SZ,6.9065,7.7317,3.56
128511.5428,7.33,17532.2705,15661.0227,2615,,1.9554,16.3176,16.5999,1.3434,1.2577,274324.9209,37424.9551,20080526,000570.SZ,1.2353,1.3829,0.66
84154.8984,4.8,17532.2705,15661.0227,2595,,1.2805,10.6854,10.8703,0.8797,0.8236,179639.7845,37424.9551,20080624,000570.SZ,0.7147,0.8001,0.6
90615.3061,4.67,19403.7058,15661.0227,2590,,1.2458,10.395999999999999,10.5759,0.8559,0.8013,174774.5403,37424.9551,20080701,000570.SZ,0.5914,0.7327,0.42
99929.0849,5.15,19403.7058,15661.0227,2580,,1.3739,11.4646,11.6629,0.9439,0.8836,192738.5188,37424.9551,20080715,000570.SZ,1.0925,1.3536,0.84
71211.6003,3.67,19403.7058,15661.0227,2555,,1.0748,8.1699,,0.6726,0.6499,137349.5852,37424.9551,20080819,000570.SZ,0.3023,0.3746,0.72
61121.6733,3.15,19403.7058,15661.0227,2535,,0.9225,7.0123,,0.5773,0.5578,117888.6086,37424.9551,20080917,000570.SZ,0.3305,0.4095,0.93
405195.4007,9.85,41136.5889,24286.8153,2130,,2.9425,24.1424,23.529,2.2919,2.1612,552953.7111,56137.4326,20100531,000570.SZ,2.2167,3.7546,0.96
369414.1447,8.98,41137.4326,24287.659,880,,2.4929,78.5198,81.376,2.0247,2.1027,504114.1447,56137.4326,20150728,000570.SZ,4.9642,8.4082,0.75
452511.7586,11.0,41137.4326,24287.659,875,,3.0536,96.1824,99.6811,2.4802,2.5756,617511.7586,56137.4326,20150804,000570.SZ,6.3046,10.6784,1.24
285493.7822,6.94,41137.4326,24052.909,845,,1.8367,60.6824,57.75,1.5648,1.5523,389593.7822,56137.4326,20150917,000570.SZ,2.6427,4.5199,1.16
290841.6485,7.07,41137.4326,24052.909,755,,2.0147,61.8191,45.669,1.5941,1.4544,396891.6485,56137.4326,20160129,000570.SZ,1.2242,2.0937,0.6
408625.9744,6.25,65380.1559,51327.6766,2345,,4.5368,204.3616,194.0341,7.2772,7.6665,460040.0,73606.4,20080422,000571.SZ,0.7198,0.9169,0.85
342592.0169,5.24,65380.1559,51327.6766,2310,,3.8036,171.3368,162.6782,6.1012,6.4276,385697.536,73606.4,20080617,000571.SZ,0.6735,0.8579,0.92
350437.6356,5.36,65380.1559,51327.6766,2300,,3.8907,175.2605,166.4037,6.2409,6.5748,394530.304,73606.4,20080702,000571.SZ,0.414,0.5273,0.42
342592.0169,5.24,65380.1559,51327.6766,2290,,3.8036,171.3368,162.6782,6.1012,6.4276,385697.536,73606.4,20080716,000571.SZ,0.8141,1.037,0.78
250405.9971,3.83,65380.1559,58862.6494,2265,,2.7619,125.2328,95.3484,4.4595,5.1183,281912.512,73606.4,20080820,000571.SZ,0.9748,1.0827,2.44
206601.2926,3.16,65380.1559,58862.6494,2245,,2.2788,103.3252,78.6686,3.6794,4.2229,232596.224,73606.4,20080918,000571.SZ,0.5852,0.65,2.07
173911.2147,2.66,65380.1559,58862.6494,2230,,1.9182,86.9763,66.2211,3.0972,3.5547,195793.02399999998,73606.4,20081016,000571.SZ,0.5633,0.6257,1.19
511859.2501,6.96,73542.9957,59587.4811,655,,2.5602,74.2658,73.7145,5.9518,6.1392,566588.544,81406.4,20150716,000571.SZ,11.049000000000001,13.6367,3.15
516271.8298,7.02,73542.9957,59587.4811,645,,2.5823,74.906,74.35,6.0032,6.1922,571472.928,81406.4,20150730,000571.SZ,5.3422,6.5933,0.97
510388.3902,6.94,73542.9957,59587.4811,640,,2.5529,74.0524,73.5027,5.9347,6.1216,564960.416,81406.4,20150806,000571.SZ,3.9494,4.8743,0.97
391419.23299999995,5.32,73575.0438,59561.8892,625,,1.9481,56.7664,57.5478,4.5494,4.6548,433082.04799999995,81406.4,20150827,000571.SZ,3.0664,3.7878,0.93
44714.9114,3.96,11291.6443,8685.8903,3185,,2.9859,19.7898,10.7979,3.2119999999999997,0.28600000000000003,85494.226,21589.451,20051221,000572.SZ,0.6998,0.9098,1.01
162073.7562,8.39,19317.4918,19317.4918,2630,,2.9857,14.0342,14.0342,0.8106,0.8106,687167.1902,81903.1216,20080422,000572.SZ,0.9913,0.9913,1.14
100091.6529,5.15,19435.2724,19317.4918,2585,,1.7619,8.6146,9.486,0.4976,0.5225,421801.0762,81903.1216,20080630,000572.SZ,0.6582,0.6622,0.47
106699.6455,5.49,19435.2724,19317.4918,2580,,1.8782,9.1833,10.1122,0.5304,0.557,449648.1376,81903.1216,20080707,000572.SZ,1.6529,1.663,1.79
73854.0351,3.8,19435.2724,19435.2724,2545,,1.3002,6.3564,11.8951,0.3671,0.4111,311231.8621,81903.1216,20080825,000572.SZ,0.5134,0.5134,0.63
67440.3952,3.47,19435.2724,19435.2724,2530,,1.1873,5.8044,10.8621,0.3353,0.3754,284203.832,81903.1216,20080916,000572.SZ,0.7089,0.7089,0.86
914680.4598,5.57,164215.5224,107277.0359,895,,1.2479,42.9783,32.2812,0.7416,0.6887,916062.4893,164463.6426,20150707,000572.SZ,3.1524,4.8256,0.71
1055905.8090000001,6.43,164215.5224,107778.5973,880,,1.4406,49.6141,37.2654,0.8561,0.795,1057501.2219,164463.6426,20150728,000572.SZ,3.3051,5.0357,1.02
1141297.8807,6.95,164215.5224,107778.5973,875,,1.5571,53.6265,40.2791,0.9254,0.8593,1143022.3161,164463.6426,20150804,000572.SZ,2.4513,3.735,0.96
239214.2966,5.16,46359.3598,46359.3598,2830,,2.224,932.4731,359.9645,9.686,8.7678,321341.8917,62275.5604,20070704,000573.SZ,1.8154,1.8154,0.56
225560.2573,4.26,52948.4172,51925.2782,2635,,1.8008,81.4486,81.4486,5.8189,5.8189,265293.8873,62275.5604,20080423,000573.SZ,0.5535,0.5644,0.81
172611.8401,3.26,52948.4172,51925.2782,2595,,1.3769999999999998,62.3292,72.2874,4.453,4.9055,203018.3269,62275.5604,20080624,000573.SZ,0.5906,0.6022,0.79
134488.9797,2.54,52948.4172,51925.2782,2555,,1.0729,48.5633,56.3221,3.4695,3.8221,158179.9234,62275.5604,20080819,000573.SZ,0.4623,0.4714,0.81
120416.6975,2.25,53518.5322,51925.2782,2535,,0.9486,43.0186,53.9229,3.0734,3.3391,140120.0109,62275.5604,20080917,000573.SZ,0.5087,0.5243,1.38
336034.346,5.4,62228.5826,51942.9585,880,,2.1278,239.957,,3.8638,4.066,336288.0262,62275.5604,20150728,000573.SZ,6.904,8.2712,0.81
403241.2152,6.48,62228.5826,51942.9585,875,,2.5534,287.9484,,4.6366,4.8792,403545.6314,62275.5604,20150804,000573.SZ,10.8506,12.9992,1.6
23610.6479,2.29,10310.3266,10310.3266,3160,,0.7888,254.3381,,1.0852,0.9196,56700.0849,24759.8624,20050523,000576.SZ,2.0328,2.0328,2.85
110506.418,5.09,21710.4947,21710.4947,2685,,3.0278,157.3005,285.4164,2.5340000000000003,2.8534,164336.4139,32286.1324,20070625,000576.SZ,4.8459,4.8459,0.96
110289.3131,5.08,21710.4947,21710.4947,2675,,3.0218,156.9915,284.8557,2.529,2.8478,164013.5526,32286.1324,20070709,000576.SZ,5.1284,5.1284,1.42
147788.9737,5.94,24880.2986,24880.2986,2485,,4.8014,,,2.755,2.755,191779.6265,32286.1324,20080417,000576.SZ,2.0749,2.0749,0.62
93175.2161,3.72,25047.1011,24880.8087,2395,,2.975,,,1.7253,1.5434,120104.4125,32286.1324,20080828,000576.SZ,1.4176,1.4271,0.54
81403.0786,3.25,25047.1011,24880.8087,2380,,2.5991,,,1.5073,1.3484,104929.9303,32286.1324,20080919,000576.SZ,2.1038,2.1178,1.76
60613.9847,2.42,25047.1011,24880.8087,2365,,1.9353,,,1.1224,1.004,78132.4404,32286.1324,20081017,000576.SZ,1.579,1.5896,0.69
56105.5065,2.24,25047.1011,25047.1011,2350,,1.8987,,,1.0389,0.9661,72320.9366,32286.1324,20081107,000576.SZ,6.4616,6.4616,4.09
130769.1703,5.22,25051.5652,25051.5652,2175,,4.9159,,,2.6180000000000003,3.3079,168533.6111,32286.1324,20090901,000576.SZ,3.4258,3.4258,0.66
136531.0303,5.45,25051.5652,25051.5652,2160,,5.1325,,,2.7334,3.4536,175959.4216,32286.1324,20090923,000576.SZ,2.9266,2.9266,0.8
136280.5147,5.44,25051.5652,25051.5652,2005,,4.505,135.9753,56.0261,3.6156,4.383,175636.5603,32286.1324,20100520,000576.SZ,4.1561,4.1561,1.38
166589.6577,6.52,25550.561,25550.561,1645,,7.5066,,,5.3505,5.2519,210505.5832,32286.1324,20120104,000576.SZ,0.5051,0.5051,1.23
313534.1092,12.24,25615.5318,23306.0703,790,,5.3819,528.3488,,11.3853,11.8596,542062.2606,44286.1324,20150729,000576.SZ,10.4671,11.5044,0.76
293297.8391,11.45,25615.5318,23306.0703,785,,5.0346,494.2478,,10.6505,11.0941,507076.216,44286.1324,20150805,000576.SZ,11.5382,12.6816,1.34
238756.2128,9.32,25617.6194,23287.3079,765,,4.1445,402.3048,,8.6692,9.2633,412746.75399999996,44286.1324,20150902,000576.SZ,4.5152,4.967,0.7
276597.3557,6.35,43558.6387,24999.8887,135,,2.759,,,5.9208,5.8081,281216.9407,44286.1324,20180731,000576.SZ,5.5418,9.6557,0.66
439663.8285,13.0,33820.2945,33820.2945,2625,,3.0347,32.0038,34.5389,2.3626,2.2254,737458.7935,56727.5995,20080428,000581.SZ,2.8409,2.8409,0.46
287810.7062,8.51,33820.2945,33820.2945,2585,,1.9866,20.9502,22.6097,1.5466,1.4568,482751.8717,56727.5995,20080627,000581.SZ,2.4622,2.4622,0.88
279017.4296,8.25,33820.2945,33820.2945,2580,,1.9259,20.3101,21.9189,1.4994,1.4123,468002.6959,56727.5995,20080704,000581.SZ,1.5337,1.5337,0.71
210024.0288,6.21,33820.2945,33820.2945,2545,,1.4436,15.288,16.499000000000002,1.1286,1.0631,352278.3929,56727.5995,20080822,000581.SZ,0.8737,0.8737,1.14
142682.0617,4.22,33810.9151,33810.9151,2500,,0.9675,10.3889,8.7412,0.7669,0.7398,239390.4699,56727.5995,20081103,000581.SZ,0.5922,0.5922,0.47
2233874.6535,26.35,84777.0267,52845.0269,890,,2.4467,17.4624,17.3935,4.2304,4.1658,2688229.6139,102020.0992,20150714,000581.SZ,0.2225,0.3569,0.07
2124512.2891,25.06,84777.0267,52845.0269,880,,2.3269,16.6075,16.542,4.0233,3.9618,2556623.6859999998,102020.0992,20150728,000581.SZ,3.6742,5.8943,1.2
1405215.7913,16.8,83643.7971,51711.7973,755,,1.4821,11.0107,10.6349,2.6675,2.9038,1695036.9576,100895.05699999999,20160129,000581.SZ,0.943,1.5254,0.98
46961.2,8.21,5720.0,5720.0,3725,,2.9942,99.3504,66.0858,24.9101,21.5252,154735.3478,18847.18,20020125,000582.SZ,1.1609,1.1609,0.88
77240.592,10.23,7550.4,7550.4,2310,,6.4762,830.7019,160.39600000000002,7.8983,7.4976,145391.429,14212.2609,20080424,000582.SZ,3.8301,3.8301,2.78
55104.1205,7.19,7663.9945,7550.4,2270,,4.5517,583.8462,112.7319,5.5512,5.2696,102186.1559,14212.2609,20080625,000582.SZ,1.3011,1.3207,0.81
46060.6069,6.01,7663.9945,7550.4,2255,,3.7497,488.0272,49.9653,4.6401,4.0763,85415.68800000001,14212.2609,20080827,000582.SZ,1.0215,1.0369,0.34
44987.6477,5.87,7663.9945,7550.4,2250,,3.6624,476.6588,48.8014,4.5321,3.9814,83425.9715,14212.2609,20080903,000582.SZ,0.8612,0.8741,0.9
43060.0773,2.48,17362.9344,17362.9344,2760,,2.1862,127.0085,215.3583,2.6002,2.5021,75231.4485,30335.2615,20060425,000584.SZ,1.1916,1.1916,0.87
45490.8881,2.62,17362.9344,17362.9344,2755,,2.3096,134.1784,227.5156,2.747,2.6434,79478.3851,30335.2615,20060509,000584.SZ,2.4775,2.4775,2.04
235881.5075,11.23,21004.5866,23435.7306,2285,,3.2891,20.1375,20.1375,3.8106,3.8106,459175.4888,40888.2893,20080425,000584.SZ,3.6362,3.259,1.76
142831.1889,6.8,21004.5866,21004.5866,2245,,1.8230000000000002,12.1937,11.4996,2.3074,2.0232,278040.3672,40888.2893,20080630,000584.SZ,1.6594,1.6594,1.01
108507.4327,4.63,23435.7306,21004.5866,2190,,1.2056,8.3024,9.3328,1.5711,1.6809,189312.7795,40888.2893,20080916,000584.SZ,0.449,0.501,0.65
232907.871,7.83,29745.5774,29745.5774,1780,,2.0704,115.3865,62.3187,3.9076,3.4768,320155.3052,40888.2893,20100527,000584.SZ,3.0639,3.0639,0.92
223389.2863,7.51,29745.5774,29745.5774,1775,,1.9858,110.6708,59.7718,3.7479,3.3347,307071.0526,40888.2893,20100604,000584.SZ,2.1366,2.1366,0.88
310805.1636,5.09,61061.9182,40970.3563,820,,1.7528,7.8771,9.5537,1.1287,1.3111,312182.0886,61332.4339,20140527,000584.SZ,0.727,1.0836,1.15
308973.3061,5.06,61061.9182,40970.3563,815,,1.7425,7.8307,9.4974,1.1221,1.3034,310342.1155,61332.4339,20140604,000584.SZ,0.6048,0.9014,0.96
886619.0523,14.52,61061.9182,40508.6063,680,,4.5746,54.5417,58.2166,4.4222,4.4629,890546.9402,61332.4339,20150729,000584.SZ,4.6109,6.9504,0.73
906769.4853,14.85,61061.9182,40508.6063,675,,4.6786,55.7813,59.5397,4.5227,4.5643,910786.6434,61332.4339,20150805,000584.SZ,4.3077,6.4934,1.09
589853.9644,9.66,61061.487,40508.1751,655,,3.0379,36.286,93.07700000000001,2.9421,3.7202,592471.3115,61332.4339,20150902,000584.SZ,3.7411,5.6393,0.8
668012.6678,10.94,61061.487,40508.1751,640,,3.4404,41.0941,105.4102,3.3319,4.2132,670976.8269,61332.4339,20150925,000584.SZ,4.3747,6.5944,1.39
717472.4723,11.75,61061.487,40508.1751,635,,3.6951,44.1367,113.2148,3.5786,4.5251,720656.0983,61332.4339,20151009,000584.SZ,2.7476,4.1417,1.21
569093.0588,9.32,61061.487,40508.1751,570,,2.9755,35.0089,,2.8385,4.4203,571618.2839,61332.4339,20160118,000584.SZ,5.6144,8.463,2.42
533677.3964,8.74,61061.487,40508.1751,560,,2.7904,32.8302,,2.6619,4.1452,536045.4723,61332.4339,20160201,000584.SZ,2.0849,3.1427,0.73
591150.6764,9.67,61132.4381,42794.0404,150,,3.6871,65.8633,44.0629,3.7737,3.1298,593084.6358,61332.4339,20180725,000584.SZ,2.0987,2.9981,0.53
580131.0842,9.49,61130.7781,42792.3804,135,,3.5371,64.6373,50.391999999999996,3.7034,2.6466,582044.7977,61332.4339,20180815,000584.SZ,0.8072,1.1531,0.78
43798.0,3.05,14360.0,14360.0,3765,,2.8374,,,2.0179,1.9308,266377.85,87337.0,20011228,000585.SZ,4.0449,4.0449,1.36
30443.2,2.12,14360.0,14360.0,3745,,1.9722,,,1.4026,1.3419999999999999,185154.44,87337.0,20020131,000585.SZ,4.9832,4.9832,1.1
211570.0138,5.6,37780.3596,17950.0,2605,,5.5855,165.6281,156.7137,8.7305,8.9685,489087.2,87337.0,20070627,000585.SZ,4.9383,10.3939,0.9
217614.8713,5.76,37780.3596,17950.0,2595,,5.7451,170.3604,161.1912,8.9799,9.2248,503061.12,87337.0,20070711,000585.SZ,2.7518,5.7919,0.29
193057.6376,5.11,37780.3596,37780.3596,2525,,5.367000000000001,151.1357,219.7479,7.9666,8.5319,446292.07,87337.0,20071026,000585.SZ,2.1614,2.1614,0.91
190790.81600000002,5.05,37780.3596,37780.3596,2515,,5.3498,149.3611,380.8298,7.872999999999999,7.3134,441051.85,87337.0,20071109,000585.SZ,1.3001,1.3001,0.87
148750.9134,3.8,39144.9772,37780.3596,2405,,4.0256,112.3905,286.565,5.9242,5.5032,331880.6,87337.0,20080423,000585.SZ,0.9002,0.9327,0.88
130744.2238,3.34,39144.9772,39144.9772,2370,,5.7324,,,4.56,4.5976,291705.58,87337.0,20080617,000585.SZ,1.197,1.197,1.46
97862.44300000001,2.5,39144.9772,39144.9772,2325,,4.2907,,,3.4132,3.4413,218342.5,87337.0,20080819,000585.SZ,0.4324,0.4324,0.91
85757.5648,2.16,39702.5763,39144.9772,2305,,3.6788,,,2.949,2.8415,188647.92,87337.0,20080918,000585.SZ,1.2052,1.2224,2.16
312632.9617,5.13,60942.0978,52792.6128,660,,15.7928,726.2622,640.5952,22.684,22.3644,448038.81,87337.0,20150727,000585.SZ,5.9852,6.9092,0.71
301053.9631,4.94,60942.0978,52792.6128,655,,15.2079,699.3636,616.8694,21.8438,21.535999999999998,431444.78,87337.0,20150803,000585.SZ,3.6579,4.2226,0.69
194329.7209,3.19,60918.4078,52768.9228,255,,15.8077,,,43.8648,75.3386,278605.03,87337.0,20180213,000585.SZ,0.8441,0.9744,0.84
208950.1388,3.43,60918.4078,52768.9228,250,,16.997,,,47.165,81.0068,299565.91,87337.0,20180227,000585.SZ,0.9435,1.0892,0.73
137729.141,2.26,60942.0978,52792.6128,210,,,,,59.8383,59.8383,197381.62,87337.0,20180427,000585.SZ,2.6551,3.065,1.82
46055.88,7.57,6084.0,6084.0,3670,,4.713,,,3.5974,3.3711,146434.08,19344.0,20020129,000586.SZ,0.6637,0.6637,0.57
16974.36,2.79,6084.0,6084.0,2855,,1.693,17.3085,17.0836,0.6733,0.6716,53969.76,19344.0,20050725,000586.SZ,1.2736,1.2736,0.56
21913.3512,2.61,8395.92,6084.0,2790,,1.5987,16.1918,42.3645,0.6299,0.7291,50487.84,19344.0,20060105,000586.SZ,3.1511,4.3485,0.92
81770.6677,6.48,12618.9302,10385.2298,2440,,4.6773,621.6029,565.81,1.7505,1.7193,125349.12,19344.0,20070628,000586.SZ,3.0443,3.6991,0.64
80004.0175,6.34,12618.9302,10385.2298,2435,,4.5763,608.1732,553.5857,1.7127,1.6821,122640.96,19344.0,20070705,000586.SZ,1.35,1.6403,0.55
135425.5024,10.35,13084.5896,12618.9302,2315,,8.2426,992.8380000000001,,2.7959,3.1898,200210.4,19344.0,20080201,000586.SZ,1.8082,1.875,0.85
93340.3701,6.74,13848.7196,12923.4973,2260,,6.0086,,,2.6008,2.6008,130378.56,19344.0,20080428,000586.SZ,1.3166,1.4109,0.75
78937.7017,5.7,13848.7196,12923.4973,2225,,5.3861,,,2.1995,2.3453,110260.8,19344.0,20080624,000586.SZ,0.9259,0.9922,0.72
75890.9834,5.48,13848.7196,12923.4973,2220,,5.1782,,,2.1146,2.2548,106005.12,19344.0,20080701,000586.SZ,0.593,0.6355,0.57
83784.7536,6.05,13848.7196,12923.4973,2210,,5.7168,,,2.3345,2.4893,117031.2,19344.0,20080715,000586.SZ,1.2675,1.3582,0.79
49301.4418,3.56,13848.7196,12923.4973,2180,,3.6243,,,1.3737,1.528,68864.64,19344.0,20080827,000586.SZ,1.6705,1.7901,0.9
42377.082,3.06,13848.7196,12923.4973,2160,,3.1153,,,1.1808,1.3134,59192.64,19344.0,20080925,000586.SZ,1.4686,1.5738,0.84
34760.2862,2.51,13848.7196,12923.4973,2145,,2.5554,,,0.9685,1.0774,48553.44,19344.0,20081023,000586.SZ,0.7921,0.8488,0.78
28805.3368,2.08,13848.7196,12923.4973,2135,,2.3166,,,0.8026,0.9104,40235.52,19344.0,20081106,000586.SZ,0.4506,0.4829,0.69
148175.04,7.66,19344.0,15344.0,1475,,8.7969,26.7149,24.6756,3.7838,3.2597,148175.04,19344.0,20110906,000586.SZ,2.0574,2.5937,0.96
27803.4927,3.33,8349.3972,8349.3972,2995,,2.5529,,,2.7862,2.528,61841.9555,18571.1578,20040526,000587.SZ,0.8878,0.8878,1.02
13776.5054,1.65,8349.3972,8349.3972,2880,,1.4366,,,1.3806,1.2638,30642.4104,18571.1578,20041112,000587.SZ,0.6996,0.6996,0.69
16281.3245,1.95,8349.3972,8349.3972,2655,,1.492,32.5575,16.485,1.8549,1.984,36213.7577,18571.1578,20051028,000587.SZ,1.3635,1.3635,2.13
46923.6123,5.62,8349.3972,8349.3972,2260,,,,,5.1465,5.5833,104369.9068,18571.1578,20070628,000587.SZ,4.0545,4.0545,1.23
49678.9133,5.95,8349.3972,8349.3972,2250,,,,,5.4487,5.9111,110498.3889,18571.1578,20070712,000587.SZ,1.4826,1.4826,0.35
42080.9619,5.04,8349.3972,8349.3972,2065,,,,,4.6153,5.4587,93598.6353,18571.1578,20080422,000587.SZ,1.2345,1.2345,0.95
39910.1186,4.78,8349.3972,8349.3972,2010,,,49.3598,,7.7364,10.357000000000001,88770.1343,18571.1578,20080714,000587.SZ,0.6429,0.6429,0.52
23127.8302,2.77,8349.3972,8349.3972,1965,,,28.6039,,4.4832,8.7612,51442.1071,18571.1578,20080916,000587.SZ,1.8365,1.8365,2.48
253188.58800000002,10.11,25043.3816,25043.3816,1630,,146.7917,,21.9328,44.5139,76.7567,563263.2161,55713.4734,20111019,000587.SZ,4.5395,4.5395,0.98
1155497.4383,20.74,55713.4734,39027.2882,855,,8.64,81.131,83.8246,1.1183,1.069,1155497.4383,55713.4734,20150727,000587.SZ,6.2825,8.9686,1.09
1258010.2294,22.58,55713.4734,39027.2882,845,,9.4066,88.3288,91.2613,1.2175,1.1638,1258010.2294,55713.4734,20150810,000587.SZ,4.1011,5.8546,0.89
416063.0646,3.43,121301.185,79854.5764,150,,0.7653,7.1307,7.1898,0.6227,0.5509,728446.0202,212374.93300000002,20180725,000587.SZ,6.4054,9.73,1.58
132129.3839,7.8,16939.6646,16939.6646,2820,,1.7619,40.6255,30.5234,0.563,0.5471,198375.1107,25432.7065,20070628,000589.SZ,3.4557,3.4557,0.76
117053.0824,6.91,16939.6646,16939.6646,2815,,1.5609,35.99,27.0406,0.4987,0.4847,175740.0019,25432.7065,20070705,000589.SZ,3.5799,3.5799,1.45
148251.8266,8.75,16943.0659,16943.0659,2635,,1.8689,25.4815,25.4815,0.5501,0.5501,222536.1819,25432.7065,20080331,000589.SZ,2.3992,2.3992,0.74
138424.8484,8.17,16943.0659,16943.0659,2620,,1.745,23.7925,23.7925,0.5137,0.5137,207785.2121,25432.7065,20080423,000589.SZ,2.8965,2.8965,1.44
100133.5195,5.91,16943.0659,16943.0659,2575,,1.2570000000000001,17.211,16.2582,0.3716,0.3682,150307.2954,25432.7065,20080630,000589.SZ,0.8372,0.8372,0.43
208937.1149,12.33,16945.427,16945.427,2130,,1.9916,8.7014,8.5253,0.6619,0.6186,313585.2711,25432.7065,20100507,000589.SZ,3.6715,3.6715,1.41
571727.3654,7.67,74540.7256,57996.2354,890,,1.5585,35.8007,38.1497,1.0691,1.1554,594781.1212,77546.4304,20150714,000589.SZ,0.13,0.1671,0.02
568000.3291,7.62,74540.7256,57996.2354,880,,1.5483,35.5673,37.900999999999996,1.0621,1.1479,590903.7996,77546.4304,20150728,000589.SZ,8.2988,10.6661,0.93
637323.2039,8.55,74540.7256,57896.2354,870,,1.7373,39.9082,42.5267,1.1917,1.288,663021.9799,77546.4304,20150811,000589.SZ,8.5927,11.0629,1.65
441281.0956,5.92,74540.7256,57896.2354,855,,1.1959,27.6323,32.2002,0.8252,0.9779,459074.86799999996,77546.4304,20150901,000589.SZ,4.5389,5.8438,0.84
439044.8738,5.89,74540.7256,57896.2354,840,,1.1996,27.4923,32.0371,0.821,0.9729,456748.4751,77546.4304,20150924,000589.SZ,2.2906,2.9491,0.71
42771.7922,6.73,6355.3926,6355.3926,3875,,3.6897,45.0506,67.3392,4.8186,4.7049,136638.13,20302.8425,20020128,000590.SZ,1.2085,1.2085,0.8
55101.2538,8.67,6355.3926,6355.3926,3870,,4.7533,58.0369,86.7505,6.2077,6.0611,176025.6445,20302.8425,20020204,000590.SZ,2.3976,2.3976,2.12
26184.2175,4.12,6355.3926,6355.3926,3275,,3.3148,,,3.5122,3.94,83647.7111,20302.8425,20040805,000590.SZ,0.8882,0.8882,0.53
15570.7119,2.45,6355.3926,6355.3926,3045,,1.8548,91.6678,51.3888,1.8624,1.8293,49741.9641,20302.8425,20050720,000590.SZ,0.6278,0.6278,0.72
107246.041,7.1,15105.0762,12370.9493,2495,,4.6921,70.2577,70.2577,6.9335,6.9335,144150.1818,20302.8425,20080401,000590.SZ,1.2156,1.4843,1.31
