ts_code,closelow,closehigh,pe_ttmlow,pe_ttmhigh,pblow,pbhigh,turnover_rate_flow,turnover_rate_fhigh,ps_ttmlow,ps_ttmhigh,total_mvlow,total_mvhigh,close,closerate,pe_ttm,pe_ttmrate,pb,pbrate,turnover_rate_f,turnover_rate_frate,ps_ttm,ps_ttmrate,total_mv,total_mvrate,mv,mv_low,mv_high
300725.SZ,16.3,142.95,19.1513,167.9557,2.4853,21.7957,0.0033,71.0647,4.895,42.9284,119533.3344,1169740.011,100.98,66.86142914,83.8493,43.47855305,18.5489,83.18626232,3.3308,4.682570284,23.2645,48.29833778,1110780.01,94.38586688,,,
300726.SZ,15.84,42.25,27.4145,84.5894,4.2021,12.3358,0.007,65.5289,10.2487,32.2375,633758.4,1690422.5,21.16,20.14388489,37.9661,18.45495139,5.4503,15.34602948,4.6777,7.128456287,13.3049,13.89889398,846611.6,20.14388489,,,
300727.SZ,12.01,47.39,25.2512,95.555,2.5997,9.9474,0.0125,73.6804,2.7933,10.0274,117217.6,462526.4,21.39,26.51215376,40.9968,22.39651342,5.1615,34.86533201,10.5322,14.27989667,4.1616,18.91458509,271396.32,44.6495195,,,
300729.SZ,20.5,40.98,28.9143,56.5796,2.4191,5.2642,0.0092,49.4722,1.9948,5.0695,179161.39,352428,25.98,26.7578125,38.9354,36.22263268,2.9884,20.00984148,7.822,15.79524089,2.4021,13.24682083,227054.2884,27.64115856,,,
300730.SZ,12.04,53.91,21.3196,129.4653,3.3123,15.0751,0.0175,70.6081,3.7378,17.6469,111906.9828,542126.1273,20.77,20.85025078,94.0138,67.21876136,8.1133,40.81511205,7.6939,10.8745357,9.5059,41.4699729,328183.0272,50.27113441,,,
300731.SZ,19.07,56.9,27.3129,79.2049,3.5505,10.5623,0.0123,64.4599,6.3058,18.8507,166323.5646,496266.9548,30.69,30.71636268,64.5941,71.84382949,5.2157,23.74853818,8.0413,12.45818308,9.5507,25.86628829,273802.035,32.5748215,,,
300732.SZ,28.44,94.48,13.5413,36.2567,2.265,4.7694,0.03,49.8429,3.7104,9.1543,368582.4,680256,38.9,15.83888552,17.6781,18.21143365,2.7228,18.2798275,3.7501,7.468145802,4.6818,17.8438252,533140.733,52.79829058,,,
300733.SZ,12.83,30.93,22.2905,53.6667,1.817,4.6611,0.0259,52.3517,3.5362,7.708,205280,494880,15.6,15.3038674,36.9996,46.87980061,2.1913,13.16057804,4.9319,9.375871941,4.8155,30.6654202,249600,15.3038674,,,
300735.SZ,13.35,29.64,24.13,58.3944,2.9138,6.6704,0.0219,55.2554,3.4853,8.5537,473497.8,1051271.52,24.61,69.12216083,32.7274,25.09134845,4.8311,51.03817282,6.1705,11.13201228,5.4623,39.00639255,872867.48,69.12216083,,,
300736.SZ,16.91,59.2,30.1677,79.642,3.4522,7.9271,0.0118,69.0229,2.1947,4.7397,138159.8576,321507.504,22.4,12.98179239,60.1263,60.55386332,4.4742,22.83849918,11.4681,16.60066279,2.8992,27.68172888,183014.832,24.4644397,,,
300737.SZ,7.68,20.98,21.3602,66.6454,1.6271,4.5859,0.0178,44.3465,1.775,7.1612,468991.9488,1281178.527,10.54,21.5037594,34.599,29.23427522,2.2128,19.79518724,1.8613,4.158705308,2.0825,5.709034199,643642.5964,21.50375939,,,
300738.SZ,26.14,80.15,26.2272,84.1883,3.3325,10.2179,0.0049,55.1749,4.6609,13.4356,170605.324,523106.99,46.66,37.99296427,52.5894,45.48257366,5.3295,29.0033985,4.1324,7.481421062,7.4091,31.31958927,304531.156,37.99296427,,,
300739.SZ,18.29,52.47,28.8191,62.8981,2.7923,5.6939,0.0178,62.9074,3.0634,6.1336,337999.2,647539.2,23.89,16.3838502,35.8129,20.5223158,3.5165,24.95864351,7.8256,12.4150893,3.9014,27.29463879,441487.2,33.43283582,,,
300740.SZ,14.3,59,22.8155,61.9286,2.8222,7.8472,0.0456,56.5864,1.7717,5.7489,388960,1011568,19,10.51454139,39.5299,42.73350872,3.6924,17.31741294,11.1629,19.66243845,2.301,13.30835764,516800,20.53298384,,,
300741.SZ,29.45,55.92,14.9646,29.9987,2.1586,4.3505,0.3148,34.3737,8.2373,15.6707,1813766.6,3444000.96,43.45,52.89006422,22.761,51.85810923,2.9771,37.34203203,13.0496,37.39052054,12.3371,55.15376544,2675998.6,52.89006422,,,
300742.SZ,33.61,105.47,28.5911,89.7203,2.3986,7.5271,0.0265,77.4221,2.9763,9.3398,263833.6938,827924.4178,45.25,16.19816309,40.4673,19.42803112,2.9658,11.05976406,11.296,14.56090527,5.2367,35.5213326,355206.0293,16.1981631,,,
300743.SZ,21.17,102.58,30.4576,147.5833,3.6835,17.8485,0.017,79.6144,3.5981,17.4347,138532.246,671263.004,40.41,23.63346026,81.9394,43.95431575,6.8626,22.44334628,6.8324,8.562339976,6.5201,21.11790469,264434.958,23.63346026,,,
300745.SZ,16.78,92.57,21.0009,115.8555,1.8574,10.2468,0.0101,81.3219,3.9161,21.6042,192151.7267,1060040.843,38.46,28.60535691,53.3503,34.10419737,4.0788,26.47865163,11.0489,13.57588935,6.143,12.58982027,440414.5058,28.60535689,,,
300746.SZ,8.09,40.06,26.2044,129.7589,2.0064,9.9352,0.0182,78.8726,2.1233,10.5141,170213.6,842862.4,23.57,48.42039412,65.5597,38.00443245,5.4365,43.26127535,21.522,27.27026012,5.2499,37.2622396,495912.8,48.42039412,,,
300747.SZ,54.88,216.8,25.3436,100.1185,4.0971,16.1853,0.0278,62.3525,7.3802,29.1549,702464,2775040,183.49,79.42811265,54.3014,38.72663153,11.5449,61.61215069,4.2514,6.776767477,16.0645,39.88252421,2348672,79.42811265,,,
300748.SZ,7.76,33.02,25.773,88.2764,3.1579,12.6775,0.0439,75.9829,2.7889,10.8115,320817.1699,1365126.669,26.93,75.89073634,75.6374,79.77870004,10.0167,72.04924577,13.2348,17.37038939,8.635,72.87039115,1113351.338,75.89073633,,,
300749.SZ,35.46,39.67,52.4976,58.7304,5.4607,6.1091,20.4419,28.9097,4.8658,5.4435,404183.718,452170.561,39.12,86.93586698,57.9161,86.9352458,6.0244,86.93707588,25.0207,54.07307683,5.368,86.93093301,445901.496,86.93586698,,,
300750.SZ,87.12,91.07,53.4338,55.8565,5.7721,6.0338,3.138,6.7958,6.458,6.7508,19122991.59,19990023.46,87.12,0,53.4338,0,5.7721,0,3.7451,16.59740828,6.458,3.03E-13,19122991.59,-1.38E-07,,,
300751.SZ,81.62,206.09,25.8158,65.1848,3.8204,9.6465,0.1492,60.1959,6.1546,15.5404,424424,1071668,175.15,75.14260464,53.2846,69.77266377,7.9811,71.41484012,3.5635,5.686074339,11.5602,57.59338575,910780,75.14260464,,,
300752.SZ,30.05,76.91,15.4917,38.2265,2.8198,7.0024,0.0132,70.18,1.7638,4.3523,218346.906,558837.2892,68.13,81.2633376,30.6785,66.79979591,6.203,80.88748625,9.5057,13.52847786,3.1928,55.2057176,495040.7556,81.2633376,,,
300753.SZ,22.75,49.9,24.6177,56.0379,3.1457,6.8999,0.0539,67.4625,6.3668,13.965,183820,403192,42.65,73.29650092,49.1672,78.13285721,5.6974,67.96920782,9.3114,13.73341087,11.5628,68.38461741,344612,73.29650092,,,
300755.SZ,24.18,34.78,24.3821,35.0707,2.5312,3.6408,0.0798,45.1075,2.0578,2.96,559899.1848,805347.1318,34.2,94.52830189,34.4858,94.52781468,3.5801,94.5295602,14.5334,32.09935218,2.9106,94.52449568,791916.9611,94.52830188,,,
300756.SZ,77.56,102.52,28.7058,41.8789,3.194,4.2068,0.4514,51.7829,5.61,7.8286,310240,410080,98.2,82.69230769,40.1142,86.60376069,4.0295,82.49407583,8.0608,14.82403592,7.4987,85.13026233,392800,82.69230769,,,
300757.SZ,31.05,76.39,24.2961,59.7739,3.9044,9.6057,0.0325,68.8051,3.6705,9.0303,248400,611120,64.51,73.79797089,52.1003,78.37069942,8.1118,73.79720415,9.913,14.36691357,7.7741,76.5625583,516080,73.79797089,,,
300758.SZ,31.81,59.25,29.6548,59.9827,3.2652,6.0819,0.0418,58.5186,5.5563,10.3458,339349.08,632079,49.38,64.03061224,49.9907,67.05343924,5.0688,64.03237832,15.5797,26.5710504,8.6224,64.01712079,526785.84,64.03061224,,,
300759.SZ,11.03,44.9,23.6441,89.3244,2.7215,11.0784,0.0487,75.2764,2.6681,10.1329,723891.8132,2946758.152,41.72,90.61116032,80.7152,86.8922645,10.2938,90.6113511,16.6907,22.12217042,9.4152,90.38554281,2738056.795,90.61116031,,,
300760.SZ,70.27,132.6,32.994,46.756,6.4247,10.6345,0.1534,45.8212,7.6453,11.7208,8542662.526,16120066.19,130.21,96.16557035,42.5612,69.51896527,10.4428,95.44633949,2.8571,5.92036402,11.5096,94.81781377,15829515.97,96.16557032,,,
300761.SZ,42.26,97.08,11.0105,30.1677,3.4308,7.8813,0.0581,59.4334,2.3108,5.4348,1706796.88,3920867.04,75.55,60.7260124,23.4772,65.07579396,6.1334,60.72576115,16.5455,27.76811233,4.2295,61.41805378,3051313.4,60.7260124,,,
300762.SZ,28.36,37.75,36.8645,49.0703,3.4278,4.5627,0.0358,0.094,8.8832,11.8245,378208.96,503434,37.75,100,49.0703,100,4.5627,100,0.094,100,11.8245,100,503434,100,,,
300763.SZ,38.36,46.42,25.9926,31.4541,3.731,4.5149,0.0135,0.0481,3.6912,4.4668,306879.8159,371359.7772,46.42,100,31.4541,100,4.5149,100,0.0214,22.83236994,4.4668,100,371359.7772,100,,,
600000.SH,9.26,20.1,4.7877,7.5915,0.6619,1.4187,0.0586,8.0477,1.6385,2.8242,23111651.08,40065589.74,11.46,20.29520295,6.0159,43.80483629,0.7616,13.17389006,0.2283,2.124144146,1.9609,27.19068904,33637484.14,62.08488344,,,
600004.SH,9.57,20.96,10.222,23.9775,1.2606,2.8486,0.2904,18.6522,2.2983,5.6308,1266150,3886183.925,14.43,42.6690079,22.3217,87.96263313,1.9008,40.31486146,2.4929,11.99501138,3.9051,48.21605401,2986029.502,65.64340581,,,
600006.SH,3.17,15.19,13.9837,125.805,0.9147,4.9146,0.2875,28.0646,0.3976,1.8262,634000,3038000,4.53,11.31447587,18.1508,3.726570877,1.289,9.357733943,2.2412,7.033491617,0.6228,15.76368473,906000,11.31447587,,,
600007.SH,10.78,23.75,17.2476,39.7108,1.9144,4.253,0.0938,17.1368,4.1446,10.4255,1085850.572,2392296.018,14.76,30.68619892,19.1925,8.658160903,2.1485,10.01026255,2.6002,14.70633105,4.6889,8.665955516,1486749.02,30.68619891,,,
600008.SH,3.02,19.57,25.1556,76.2294,1.1447,5.9673,0.2369,44.5533,1.4719,8.4817,1455825.465,4716970.92,4.24,7.371601208,39.0016,27.10979015,1.5577,8.563845229,3.3722,7.07480752,2.2788,11.51102742,2410630.04,29.27819651,,,
600009.SH,20.54,62.76,18.6196,35.0236,2.1438,4.6247,0.1404,8.6848,6.8824,14.3154,3957972.652,12093591.22,58.05,88.84414969,26.4272,47.59570836,3.96,73.2073038,0.4829,4.008473386,12.0283,69.23045876,11185993.79,88.84414969,,,
600010.SH,1.46,7.28,22.6491,1175.5512,1.2923,6.1971,0.2636,19.5396,0.9991,7.7249,6655414.767,23280927.39,1.92,7.903780069,29.5825,0.601386709,1.6879,8.065568423,1.9213,8.599813239,1.305,4.54815784,8752326.268,12.61261261,,,
600011.SH,5.82,14.08,7.3659,128.5847,1.1164,2.8855,0.0466,10.7126,0.5599,1.6005,8846623.162,20303899.88,6.59,9.322033898,71.8964,53.23472927,1.4141,16.82776553,1.0415,9.327770486,0.609,4.718431674,10345043.52,13.07832916,,,
600012.SH,4.98,20.05,7.3577,40.354,0.8646,4.2497,0.2606,34.8229,2.8184,14.1041,825987.78,3325513.05,7.02,13.53682814,10.4228,9.289223337,1.1822,9.38229299,3.3642,8.979726465,3.9295,9.845202336,1164344.22,13.53682814,,,
600015.SH,7.18,17.75,4.6337,8.7053,0.5801,1.5873,0.1063,9.1604,1.3946,2.901,9200277.674,15805742.23,8.35,11.06906339,6.1611,37.5135082,0.6757,9.491660048,0.6371,5.862537414,1.7789,25.51115242,12848332.03,55.22782419,,,
600016.SH,5.6,11.1,4.7339,8.6522,0.6162,1.5793,0.0584,5.5761,1.6064,2.791,24518154.36,39148779.21,6.45,15.45454545,5.6112,22.38981191,0.6883,7.486242342,0.3026,4.425757109,1.8014,16.46125274,28239659.93,25.43640898,,,
600017.SH,2.49,11.05,14.4308,80.799,0.7005,3.4147,0.2328,21.5362,1.5218,6.9284,765837.8181,3398597.546,3.44,11.09813084,18.5231,6.16605543,0.9492,9.162920934,2.3569,9.970708901,2.0607,9.967447194,1058024.938,11.09813084,,,
600018.SH,4.53,10.65,9.7511,35.8148,1.5877,4.5763,0.0937,22.1,2.9471,8.4209,10497674.62,24332358.38,7.17,43.1372549,16.163,24.60088169,2.1808,19.84541257,1.2776,5.379823051,4.3553,25.72618656,16615524.72,44.22110552,,,
600019.SH,4.13,11.23,6.0628,96.9887,0.6079,1.5857,0.2276,19.3244,0.3558,0.9231,6802822.394,25007089.64,7.42,46.33802817,7.1094,1.151047171,0.9668,36.70484762,0.8707,3.367579909,0.6295,48.24607791,16528891.48,53.42741324,,,
600020.SH,3.15,10.31,6.9198,30.6782,0.7215,2.9255,0.2722,32.3203,1.3661,6.2958,707922.1271,2317040.359,6.42,45.67039106,18.0268,46.74978113,1.2943,25.98911071,16.6606,51.13688487,2.4988,22.97705743,1442812.716,45.67039105,,,
600021.SH,5.17,33.9,8.9131,52.6675,1.1845,7.2147,0.1578,29.2209,0.7212,4.3567,1106245.196,7253716.081,9.17,13.92272885,18.8048,22.60732635,1.7369,9.160558522,1.3523,4.110022675,1.1089,10.66428277,2399939.569,21.04433509,,,
600022.SH,1.57,7.34,5.256,236.1808,0.8384,4.1349,0.3543,37.3969,0.1955,0.9436,1190714.722,4724241.115,1.99,7.279029463,6.662,0.608856216,1.0627,6.804186258,2.3309,5.33601853,0.4096,28.61916856,2178363.374,27.95079311,,,
600023.SH,4.43,14.94,9.3145,33.7105,0.9761,3.7114,0.1153,54.5203,1.0637,4.5583,6025105.665,20319430.84,4.94,4.852521408,15.5667,25.6279718,1.0885,4.109238475,0.8639,1.375976473,1.1861,3.502546786,6718740.854,4.852521407,,,
600025.SH,2.31,6.12,18.512,82.6493,1.0579,2.8351,0.1069,49.5005,3.2393,9.281,4158000,11016000,3.86,40.6824147,24.64,9.554502606,1.7057,36.45059644,4.2229,8.333063393,4.6152,22.7733916,6948000,40.6824147,,,
600026.SH,4.03,14.26,10.5344,184.8976,0.5901,2.2758,0.1762,34.3082,1.3521,4.6617,1624909.243,5749678.86,6.13,20.52785924,98.7026,50.5658304,0.8851,17.50014831,1.8962,5.039259346,2.2936,28.44754653,2471636.144,20.52785924,,,
600027.SH,3.4,11.34,6.2354,91.6617,0.803,3.2148,0.083,33.7182,0.4239,1.4826,3353412.062,9987466.633,4.41,12.72040302,19.8315,15.9155904,1.0064,8.433535119,0.9827,2.67487632,0.5103,8.160952111,4349572.704,15.01586445,,,
600028.SH,4.27,8.67,8.3404,29.5162,0.7653,1.7261,0.2719,26.8232,0.2041,0.3996,51697406.52,104968738.8,6.01,39.54545455,11.6635,15.69291361,1.0145,25.9367194,0.824,2.079370878,0.2525,24.75703325,72763797,39.54545452,,,
600029.SH,4.72,15.98,9.2587,120.9081,1.1285,4.1888,0.6131,26.1543,0.4391,1.4252,4633891.624,15688472.07,8.31,31.88277087,33.544,21.7513932,1.5399,13.44312649,3.4069,10.9384054,0.7268,29.17554001,10194020.17,50.29705626,,,
600030.SH,13.3,37.82,7.9206,36.7516,1.1984,4.2045,0.3187,12.7537,3.0237,14.2704,16115488.17,41665947.57,24.9,47.30831974,32.1174,83.9263293,1.9702,25.67446193,4.5595,34.10373945,8.1055,45.18480977,30171101.92,55.01119775,,,
600031.SH,4.63,13.99,11.6174,215.3874,1.5548,4.6337,0.2134,24.7485,1.1725,4.0131,3526441.369,10988752.52,13.12,90.70512821,21.2427,4.723609952,3.6269,67.30000974,2.0717,7.574046978,2.144,34.20052102,10988752.52,100,,,
600033.SH,2.69,7.76,11.5363,35.1006,0.8429,2.6853,0.1211,26.2267,2.9072,8.0724,738243.6,2129654.4,3.49,15.7790927,14.2294,11.42872905,1.0679,12.21233174,0.8938,2.959901324,3.6874,15.10493301,957795.6,15.7790927,,,
600035.SH,2.32,10.45,8.4173,48.7444,0.7787,3.8037,0.1772,46.7829,1.6043,12.2418,280986.3926,1383615.754,3.86,18.94218942,11.4318,7.475122188,1.0639,9.428099174,3.1402,6.357591453,2.1749,5.364042303,667041.5125,35.01222926,,,
600036.SH,13.91,34.89,6.2338,12.5434,0.9933,1.9604,0.0597,8.0032,1.7839,4.0046,35080805.23,87992041.3,31.98,86.12964728,10.0116,59.87384303,1.4931,51.68028125,0.3349,3.464467804,3.2436,65.7315261,80653066.23,86.12964729,,,
600037.SH,8.16,53.17,15.1764,101.1168,0.8906,7.832,0.2147,22.5761,4.2357,25.0836,1135690.753,6212127.722,12.95,10.64207954,25.8366,12.40417778,1.3811,7.066297865,4.3739,18.59990877,6.6136,11.40594496,1802352.36,13.13247088,,,
600038.SH,32.98,86,42.7248,151.3283,2.7048,8.1272,0.4534,14.7537,1.6065,4.0553,1944094.209,5069499.758,46.42,25.34892493,53.6192,10.03135258,3.5455,15.50420478,3.5309,21.52052754,2.0943,19.9199608,2736350.916,25.34892494,,,
600039.SH,2.99,8.9,9.7123,35.9923,0.8228,3.5679,0.205,20.6519,0.3218,0.9746,1079547.128,2687562.078,3.99,16.92047377,12.1989,9.46194825,1.0881,9.664493097,3.6438,16.81819738,0.4015,12.20894608,1440599.679,22.45330807,,,
600048.SH,6.95,18.69,5.6072,14.1309,1.1227,2.5612,0.231,15.6946,0.6365,1.5281,7473117.363,22163426.34,14.14,61.24361158,8.9455,39.16491664,1.3592,16.44073688,1.7491,9.817248247,0.8687,26.04306864,16819571.14,63.62326209,,,
600050.SH,3.39,10.54,17.2706,1071.7016,0.9332,2.8506,0.2762,22.008,0.2342,0.9142,7185646.178,24943009.32,7.13,52.30769231,54.2354,3.505663244,1.5787,33.6653802,2.9268,12.19687279,0.7609,77.45588235,22132209.96,84.17107688,,,
600051.SH,4.92,18.39,3.0947,90.2544,0.6629,2.7537,0.3439,28.5079,0.219,1.2115,152952.96,571708.32,7,15.44172235,4.7483,1.897207081,0.9366,13.09068299,3.5109,11.24485158,0.3916,17.39042821,217616,15.44172235,,,
600052.SH,2.59,14.29,8.6642,61.2958,0.9253,6.6165,0.0166,28.4231,1.969,7.7426,225793.3748,1245786.613,3.67,9.230769231,12.4598,7.211637115,1.3199,6.933511386,1.9695,6.874834985,2.8419,15.11881668,319946.5968,9.230769232,,,
600053.SH,6.95,72.31,14.8092,467.6878,2.4065,35.6268,0.0816,49.954,4.7601,40.0229,301310.856,3134933.525,30.61,36.1995104,37.126,4.927766514,6.5024,12.32950937,16.5581,33.03731122,14.8115,28.50425945,1327068.389,36.1995104,,,
600054.SH,8.58,26.68,13.5016,58.9279,1.5992,5.6059,0.2361,15.9796,3.6843,8.3444,641183.4,1408660.5,11.31,15.08287293,17.1576,8.048201152,2.0323,10.80939426,2.5016,14.39006574,5.1012,30.40492693,845196.3,26.58227848,,,
600055.SH,12.8,13.78,51.5109,55.4547,3.6324,3.9105,1.5406,4.66,7.1508,7.6983,692244.7347,745244.7222,13.41,62.24489796,53.9657,62.24453573,3.8055,62.2437972,1.6,1.904212349,7.4916,62.24657534,725234.5229,62.24489808,,,
600056.SH,11.47,28.42,8.2939,42.7738,1.5328,5.0666,0.461,23.0363,0.4169,1.3941,1161352.87,3036635.888,16.25,28.20058997,11.194,8.410987271,2.0688,15.16780803,5.2403,21.17048278,0.5627,14.92018011,1736288.993,30.65863218,,,
600057.SH,4.14,21.94,8.6023,76.6811,0.7944,5.9179,0.0963,28.62,0.0388,0.4549,784441.4438,2273533.062,5.12,5.505617978,10.6386,2.991092675,1.1689,7.309456426,2.6656,9.007597191,0.048,2.211006969,1104616.492,21.50136659,,,
600058.SH,6.1,40.61,67.0694,633.4255,0.8941,5.0945,0.1733,25.6578,0.0827,0.5281,653865.5337,4353029.397,8.32,6.432917995,,,1.9528,25.20474241,1.9412,6.93715788,0.1594,17.22047598,891829.7116,6.432917997,,,
600059.SH,6.36,20.09,29.5705,104.4777,1.2851,4.3155,0.2583,20.6381,3.0056,11.9741,514221.3689,1624325.048,8.12,12.8186453,37.1802,10.15883653,1.6363,11.58922914,1.732,7.231179894,3.8052,8.915649217,656521.622,12.8186453,,,
600060.SH,8.18,36.78,11.8401,33.7418,0.7696,4.2577,0.2893,21.2633,0.3157,1.6243,1070337.64,4812593.935,11.15,10.38461538,20.6507,40.22792751,1.049,8.010091454,6.0031,27.24229999,0.4303,8.757450711,1458956.563,10.38461537,,,
600061.SH,6.8,37.82,12.6064,18061.7283,0.787,20.5775,0.2119,33.2535,2.0587,123.7286,853875.0506,13971281.78,14.27,24.08123791,34.2671,0.120009716,1.6453,4.336929335,2.7874,7.794719384,26.3733,19.98407166,6032114.12,39.47608835,,,
600062.SH,10.87,34.6,11.7917,35.5037,1.2433,3.382,0.1943,18.893,1.4219,4.5841,1099943.004,2341199.293,14.22,14.11715129,15.3159,14.86251687,1.8922,30.34086127,6.5113,33.78309722,1.8036,12.07071027,1483484.024,30.89942206,,,
600063.SH,2.2,13.93,37.5181,124.9601,0.9228,5.4428,0.2256,20.2703,0.7914,5.6883,423696.8322,2292731.306,3.46,10.74168798,59.2323,24.8326891,1.444,11.53097345,2.7134,12.41126083,1.1799,7.933590639,666359.5634,12.98332024,,,
600064.SH,5.87,33.46,6.3841,29.7661,0.7041,2.5877,0.2196,19.9144,1.7688,7.2836,725506.6933,2171216.407,12.74,24.90032621,13.1152,28.78752887,1.5379,44.26629858,10.6819,53.12214392,3.6684,34.44549213,1574609.075,58.73256394,,,
600066.SH,10.6,33.18,8.8463,21.7494,1.5052,5.5942,0.1822,7.1679,0.6984,2.1203,2346775.576,5920073.482,13.69,13.68467671,12.5006,28.32110113,2.0772,13.98875031,2.2599,29.74218761,0.902,14.31886912,3030882.796,19.14498142,,,
600067.SH,4.52,5.09,9.7909,19.958,0.9196,1.0193,1.1036,6.3155,0.9164,1.0681,674434.0477,759484.359,5.01,85.96491228,9.8499,0.580303135,0.9538,34.30290873,2.0199,17.58092059,0.9219,3.625576796,747547.4732,85.96491228,,,
600068.SH,5.22,14.69,5.7386,29.5133,0.6864,3.1836,0.3234,24.4186,0.2739,0.9256,2403693.809,6764418.018,7.34,22.38648363,6.9241,4.986393099,1.32,25.37241711,2.669,9.734718948,0.3383,9.881847476,3379906.62,22.38648363,,,
600069.SH,2.67,15.43,50.9494,872.2748,1.9314,9.2223,0.0428,26.5094,1.1287,7.1981,374719.8614,1927365.863,3.89,9.561128527,117.373,8.087367078,2.9739,14.29864626,3.7174,13.88391407,2.1281,16.46620753,631671.3653,16.54926517,,,
600070.SH,5.74,27.2,17.3832,257.1859,1.3001,7.3707,0.0627,25.1567,1.3473,9.0301,212321.9246,746144.231,9.68,18.35973905,28.472,4.624134757,2.1493,13.98873258,7.4885,29.59193433,2.2067,11.18602593,505243.8422,54.87255105,,,
600071.SH,7.05,35.95,26.6705,722.4726,3.9794,17.4491,0.0179,22.9337,2.0798,9.8469,167418.0815,853713.4793,12.15,17.64705882,44.573,2.57292986,6.8783,21.52163745,1.4152,6.097539689,3.6616,20.36538734,288529.034,17.64705882,,,
600072.SH,6.68,41.95,128.3308,7631.1842,1.3424,17.6156,0.1762,25.3073,0.9722,26.433,482735.4523,2007012.113,14.34,21.71817409,644.2132,6.875816073,2.8861,9.486149006,0.2865,0.438898417,2.7856,7.122321372,1055782.332,37.59467652,,,
600073.SH,5.79,18.52,18.5528,281.2467,1.4262,5.5783,0.404,21.8793,0.2485,1.6729,542945.3643,1736674.982,8.8,23.64493323,29.1747,4.043451333,2.1592,17.6537174,2.9552,11.87969435,0.373,8.740522325,825201.9354,23.64493323,,,
600074.SH,1.01,28.72,8.2626,1261.0209,1.0104,56.9606,0.0022,27.2197,1.1496,10639.0594,246226.4909,6479096.964,1.33,1.154817755,,,,,3.1732,11.65059245,9433.2993,88.66544159,324238.8445,1.251628025,,,
600075.SH,4.45,16,10.3129,302.6235,0.9396,4.4811,0.1028,26.9396,0.6303,4.031,271927.04,1056159.274,6.94,21.55844156,19.6737,3.202347092,1.4653,14.84399266,17.7477,65.74889704,1.34,20.86923281,674930.5123,51.38828205,,,
600076.SH,3.81,18.19,7.8065,55.591,1.1112,54.5473,0.0215,29.0446,1.6779,956.6573,164491.2,1653788.342,5.09,8.901251739,11.2586,7.224309138,1.406,0.551686968,4.7554,16.31080071,2.2994,0.065079938,526440.4417,24.30335972,,,
600077.SH,2.26,15.47,10.9034,407.5914,0.7916,5.5322,0.172,32.8228,0.6769,7.0638,302867.6457,2073169.238,3.32,8.024224073,14.308,0.858256363,1.149,7.539130068,2.5561,7.3018119,1.3309,10.23970941,444920.6122,8.024224071,,,
600078.SH,2.88,17.26,38.6071,581.5414,1.0206,6.415,0.2147,33.0622,0.6527,4.3414,190820.984,1143600.758,4.29,9.805285118,135.5328,17.85219685,1.5262,9.372682782,4.2905,12.40825025,0.9574,8.260362729,284243.7574,9.805285119,,,
600079.SH,8.89,52,6.5754,67.6663,1.0127,4.5371,0.2238,18.7663,0.6576,4.412,1203443.125,3343727.561,11.48,6.007886801,19.9868,21.95318779,1.3077,8.370219044,2.1042,10.14102737,0.8492,5.103345408,1554052.539,16.38144014,,,
600080.SH,5.47,20.56,34.3293,213.5225,1.1551,6.1408,0.2221,36.9885,2.5618,7.7967,204178.8459,627688.3128,8,16.76607025,50.2075,8.86093892,1.6894,10.71664962,10.6361,28.32477479,3.9565,26.64234274,298616.228,22.29876531,,,
600081.SH,7.12,30.06,14.3534,55.7323,1.653,8.9273,0.2668,44.5772,0.3422,1.9444,223254.72,942561.36,9.46,10.2005231,22.0979,18.7160606,2.2303,7.936158806,3.8354,8.053639778,0.47,7.976532268,296627.76,10.2005231,,,
600082.SH,3.47,12.31,39.5916,270.9094,1.3262,4.5659,0.1477,24.2939,2.9693,10.695,224202.1916,795368.5818,5.62,24.32126697,61.8069,9.603800486,2.1585,25.69065037,8.3002,33.76307659,6.3834,44.19146485,363117.0942,24.32126697,,,
600083.SH,8.03,28.11,140.5853,5709.61,42.0695,128.1672,0.1016,19.9032,2.1914,67.3403,184690,646530,18.67,52.98804781,180.8448,0.722918324,54.2396,14.1352208,3.3673,16.49210165,2.6143,0.649128381,429410,52.98804781,,,
